disease,placename,median,low,hi,pct_25,pct_75,sd
Female Over 65,Livonia,0.2147610405323654,0.08566853482786228,0.4370430544272949,0.17940975060591718,0.24357014947256808,0.06930990736097183
Male Over 65,Irvine,0.103125,0.019489723600283487,0.31886916502301116,0.0555106357421518,0.1576140141811641,0.06930638075390495
Arthritis,Columbia,0.207,0.044000000000000004,0.379,0.16424999999999998,0.243,0.06922270904358208
High Cholesterol,Columbia,0.28900000000000003,0.105,0.42,0.24575,0.33,0.06913246766039328
Female Over 65,Fayetteville,0.12437275985663082,0,0.2679292145296492,0.08333333333333333,0.17360384856724534,0.06910920681854499
BP Medication,Birmingham,0.795,0.5489999999999999,0.8809999999999999,0.7557499999999999,0.8225,0.06904761063448964
BP Medication,Charleston,0.778,0.51,0.841,0.719,0.80375,0.0690127112375272
Female Over 65,Independence,0.18625467995008055,0.0696560731388768,0.33727810650887574,0.143398056552848,0.23464828821971678,0.06898041970958803
Female Over 65,Joliet,0.11020822752666327,0.04318389752973468,0.32655190401669276,0.08676470588235294,0.1703830760434534,0.06897594505414185
Smoking,Washington,0.152,0.079,0.365,0.11325,0.223,0.06895399825573781
Obesity,Lynchburg,0.34299999999999997,0.235,0.467,0.3035,0.4125,0.06893254606086119
Female Over 65,Racine,0.1395547398542753,0.04978038067349927,0.33583771600300527,0.10110097383621638,0.1824526455235685,0.06891223511711136
Female Over 65,Escondido,0.1375908618899273,0.048558421851289835,0.30416156670746636,0.08854003139717426,0.1941793893129771,0.06885868698866987
Obesity,Jackson,0.41600000000000004,0.222,0.49,0.345,0.441,0.06880193908227011
Arthritis,Roseville,0.195,0.14400000000000002,0.43799999999999994,0.171,0.228,0.06876894275532182
High BP,High Point,0.346,0.20600000000000002,0.473,0.27999999999999997,0.38250000000000006,0.06869913807742166
Male Over 65,Huntington Beach,0.156939944862819,0.06521030322791001,0.3642921550946799,0.10824307834082715,0.1879343936107004,0.06869228874542309
Obesity,Cleveland,0.436,0.253,0.565,0.369,0.476,0.0686668031308925
Smoking,Richmond,0.172,0.085,0.359,0.13075,0.2495,0.06862727459924524
Obesity,Lakeland,0.326,0.27699999999999997,0.521,0.3055,0.381,0.06859896364935249
High BP,Boca Raton,0.308,0.078,0.435,0.286,0.331,0.0685983811160139
Female Over 65,Cincinnati,0.12949400798934754,0.008741258741258742,0.35657800143781454,0.08646947765890498,0.1706998892580288,0.06859795769602152
Female Over 65,Jackson,0.12673533363188536,0.03427592116538132,0.30945905107283167,0.0811561978877154,0.1881081081081081,0.06858928909295108
Arthritis,Sunrise,0.203,0.155,0.405,0.19024999999999997,0.24725,0.06858399744752673
High BP,Hartford,0.33799999999999997,0.141,0.475,0.3175,0.37975000000000003,0.06858317054534065
Female Over 65,New Bedford,0.1915041782729805,0.06254545454545454,0.32349081364829396,0.14817285753969367,0.21210575929614522,0.06851254407724958
Smoking,Memphis,0.26849999999999996,0.052000000000000005,0.461,0.20800000000000002,0.30374999999999996,0.06848605696585548
High Cholesterol,Madison,0.303,0.105,0.42100000000000004,0.25,0.32899999999999996,0.06846032329301854
Male Over 65,Tucson,0.13088330109606705,0.008678237650200267,0.39856801909307876,0.08830838997605182,0.17454037162714592,0.06833513546566732
Male Over 65,Cranston,0.1273372018052869,0.0827266710787558,0.28923076923076924,0.1077319587628866,0.16858061552595316,0.06833300741112949
Arthritis,Largo,0.2925,0.146,0.44799999999999995,0.27325,0.344,0.06832684297744458
Female Over 65,Athens,0.1215923580580171,0,0.3021624780829924,0.0635634383875857,0.15140772284166956,0.0682916769539007
BP Medication,Tyler,0.7390000000000001,0.466,0.807,0.704,0.7775,0.06822319662991877
Obesity,Greensboro,0.316,0.231,0.504,0.2755,0.379,0.06820101501118338
High BP,Trenton,0.398,0.276,0.48100000000000004,0.31725,0.43600000000000005,0.0681965270695497
Male Over 65,Bend,0.16831317429702197,0.05555555555555555,0.33738938053097345,0.14179888049195397,0.18878245847648054,0.06814571355198672
High Cholesterol,Abilene,0.359,0.09300000000000001,0.455,0.31825000000000003,0.37475,0.06812529889260192
BP Medication,Santa Fe,0.7525,0.544,0.856,0.7230000000000001,0.7842500000000001,0.06809310269712077
Female Over 65,Tulsa,0.15162008469449484,0.0054858934169279,0.46294820717131474,0.11385025020768444,0.2002239283429303,0.06803569189051335
Female Over 65,Charleston,0.1750848718118322,0.05511811023622047,0.4772413793103448,0.1439390699468316,0.21369183088830151,0.06800383719171087
Female Over 65,Pittsburgh,0.1776917663617171,0,0.41316270566727603,0.12255772646536411,0.21618625277161863,0.06800014776080136
Smoking,Fort Lauderdale,0.165,0.084,0.326,0.125,0.249,0.06795007420918696
Obesity,New York,0.245,0.096,0.442,0.196,0.305,0.06789975103549241
BP Medication,Cincinnati,0.75,0.37799999999999995,0.843,0.7244999999999999,0.782,0.06786353696295828
Male Over 65,Lee's Summit,0.14107129938525698,0.07093138879681803,0.3090909090909091,0.11359201799789545,0.20835094318403546,0.06784480308648703
Arthritis,Pittsburgh,0.26899999999999996,0.068,0.408,0.233,0.308,0.0678294226766317
Obesity,Indianapolis,0.36200000000000004,0.23399999999999999,0.536,0.31525000000000003,0.4215,0.06781123932536941
Male Over 65,Mount Vernon,0.13431407543538337,0.04835390946502058,0.2925170068027211,0.0958385987701822,0.17113991085966151,0.06775662363998948
Female Over 65,Wichita Falls,0.15576923076923077,0,0.3282747603833866,0.11412770236299648,0.19462098732128405,0.06775023069219299
BP Medication,Jonesboro,0.736,0.525,0.8190000000000001,0.73,0.767,0.0676878744802077
BP Medication,Roseville,0.667,0.5920000000000001,0.866,0.631,0.711,0.06768712431496522
BP Medication,Pembroke Pines,0.705,0.623,0.9,0.6859999999999999,0.741,0.06764490618910883
Female Over 65,Norfolk,0.13234913234913234,0,0.3512593601089176,0.10092348284960422,0.1677762982689747,0.06763147641747154
Male Over 65,Grand Rapids,0.07409180042248648,0.022301871764237355,0.45080251221214235,0.055349519533949745,0.1259151047871537,0.06760756747673577
High Cholesterol,Tallahassee,0.263,0.091,0.363,0.223,0.303,0.06760382343000941
Female Over 65,San Angelo,0.15846442634157892,0.006729475100942127,0.38015873015873014,0.1301866883116883,0.19847176566224153,0.06759097993380207
Male Over 65,Pomona,0.08431293068504256,0,0.3754646840148699,0.054219167621229476,0.1092436974789916,0.0675696526169037
Obesity,Syracuse,0.336,0.243,0.505,0.2935,0.384,0.06755064442542026
Male Over 65,Tallahassee,0.09062336301728653,5.035246727089627e-4,0.2702898550724638,0.05304600082884376,0.15474675489946552,0.06754693865124967
Male Over 65,Gilbert,0.08365863198426132,0.029214139643587496,0.4885826771653543,0.060524074016824504,0.10015314994360462,0.06752846643062636
Obesity,South Bend,0.386,0.28300000000000003,0.537,0.32425,0.435,0.06750577064049743
Female Over 65,Dayton,0.16936936936936936,0.008635578583765112,0.32597173144876324,0.11413383364602876,0.20743034055727555,0.06746162128226403
High BP,Tallahassee,0.26,0.09699999999999999,0.43700000000000006,0.228,0.31,0.06740257984249237
Male Over 65,Albany,0.1111111111111111,0.0020833333333333333,0.33953997809419495,0.08163541202137203,0.1559428456187561,0.06739595733811028
Female Over 65,Centennial,0.1541146854061899,0.01879194630872483,0.3093471810089021,0.10673619073224656,0.18594373374309225,0.06737967138346596
Obesity,Charlotte,0.3165,0.20800000000000002,0.501,0.2685,0.3785,0.0673701334935628
Obesity,Tyler,0.33299999999999996,0.27399999999999997,0.47100000000000003,0.297,0.4215,0.06736044981612133
Female Over 65,Orange,0.14633569624480025,0.031919361612767747,0.31230283911671924,0.1192006297200919,0.203013451315114,0.06732276973752722
Female Over 65,Cambridge,0.11896796880070329,0.003389830508474576,0.31354166666666666,0.09295282421008572,0.17003935620830302,0.06729833554084756
High Cholesterol,Athens,0.2905,0.10099999999999999,0.332,0.20575,0.311,0.06728208758908144
Smoking,Rochester,0.225,0.09699999999999999,0.363,0.15775,0.27075000000000005,0.06727770017479766
Female Over 65,Tampa,0.12944900061392212,0,0.38821237213833415,0.0923801978721311,0.1912157227182066,0.06726241671923332
Female Over 65,Kenner,0.18779519349251622,0.07907869481765835,0.4047402005469462,0.15093896861320164,0.20343412767008273,0.06722493615524999
Male Over 65,Roswell,0.11558647300561534,0.017299251226439452,0.30875763747454177,0.08318406928834482,0.15250726587043234,0.06722396349451451
High BP,Largo,0.36050000000000004,0.21600000000000003,0.532,0.33899999999999997,0.412,0.06719983066481128
Diabetes,Dayton,0.159,0.02,0.349,0.121,0.228,0.06719421594632684
Female Over 65,Durham,0.11363670803815229,0,0.3347559349159776,0.08555137200754698,0.15797727992921137,0.0671216017290279
Obesity,Canton,0.42500000000000004,0.319,0.528,0.36975,0.47225,0.06712047721477002
Obesity,Grand Rapids,0.3225,0.183,0.467,0.29475,0.36775,0.06708157558380266
BP Medication,Carlsbad,0.6935,0.524,0.885,0.66875,0.7092499999999999,0.0670570063845916
High BP,Lexington,0.331,0.149,0.498,0.2905,0.37150000000000005,0.06703608240697359
High BP,St. Petersburg,0.341,0.2,0.514,0.311,0.39,0.06701959225443374
Arthritis,Ann Arbor,0.20800000000000002,0.055,0.294,0.171,0.251,0.06700845152484554
Female Over 65,Cedar Rapids,0.1512783199836238,0.0612061206120612,0.3483660130718954,0.13671426889446958,0.2054190612133199,0.06688592756577688
Female Over 65,New Orleans,0.14424390968508616,0,0.4321266968325792,0.11076847688723446,0.18531095242092213,0.06686849783683732
BP Medication,Jersey City,0.7115,0.449,0.795,0.6697499999999998,0.745,0.06686179601910022
Female Over 65,Iowa City,0.12201751736635458,0.014470677837014471,0.2473186119873817,0.06923076923076923,0.1621900826446281,0.066794781664679
Smoking,Louisville,0.23099999999999998,0.105,0.42200000000000004,0.17825,0.27725,0.06678830871682467
Male Over 65,Eugene,0.15530596436870642,0.007103574702108158,0.3125,0.10585053575707781,0.19369683363918788,0.06674443412742723
Female Over 65,Louisville,0.16064116840184764,0.008225616921269096,0.36815415821501013,0.1178485964104924,0.2025748400868519,0.0666746527672367
High Cholesterol,Kalamazoo,0.33399999999999996,0.122,0.387,0.293,0.34700000000000003,0.06666733333000004
Female Over 65,Oakland,0.12915621691947213,0.05762081784386617,0.39965986394557823,0.1011963984041869,0.19119294192354203,0.06666326303314112
Arthritis,Birmingham,0.3135,0.11800000000000001,0.433,0.261,0.34750000000000003,0.06666292498863179
High BP,Victorville,0.292,0.223,0.53,0.28300000000000003,0.324,0.06665136466543432
Arthritis,Denton,0.175,0.07,0.39399999999999996,0.14100000000000001,0.20500000000000002,0.06663283329511414
Female Over 65,Spokane,0.16174010039040715,0.07998423955870765,0.33858267716535434,0.11402439024390244,0.21865889212827988,0.06657937874767682
Female Over 65,Nashville,0.12434380401075323,0,0.32820759250360404,0.08277284265832749,0.16784653251942316,0.06657593631225409
Male Over 65,San Marcos,0.12177539629147656,0.00973630831643002,0.26869965477560415,0.0896621240967305,0.16873960372497715,0.06656632896112599
Smoking,Miami,0.179,0.08800000000000001,0.36,0.145,0.23399999999999999,0.06655899936176626
BP Medication,San Francisco,0.6859999999999999,0.473,0.855,0.626,0.725,0.06655035995190202
BP Medication,Denver,0.64,0.29100000000000004,0.8320000000000001,0.608,0.6769999999999999,0.06654863907807508
Female Over 65,Palatine,0.16073458792773632,0.049949799196787145,0.3181299885974915,0.12978730717352716,0.18979164823288502,0.06654189731428063
Female Over 65,Visalia,0.14895549500454133,0.06910745233968804,0.28877769835596856,0.11331197203612,0.19415204678362574,0.06654131558122066
High Cholesterol,Boca Raton,0.34700000000000003,0.075,0.44,0.332,0.363,0.06642972852502735
Male Over 65,New York,0.11304347826086956,0,0.8675496688741722,0.08036080360803607,0.15636363636363637,0.06641808733142171
Female Over 65,Nashua,0.17812589577017157,0.06857451403887689,0.28393524283935245,0.13933504857541212,0.2193490907044175,0.0664057529074459
Obesity,Beaumont,0.39149999999999996,0.27899999999999997,0.501,0.35225000000000006,0.45675,0.0664008850852679
Male Over 65,Oakland,0.10461913758649635,0,0.3925311203319502,0.07719961130921946,0.15662845930635588,0.06639029974395252
BP Medication,Missoula,0.6905000000000001,0.546,0.836,0.6527499999999999,0.7195,0.06637014263457125
BP Medication,Folsom,0.6365000000000001,0.452,0.748,0.612,0.6725,0.06635749141330365
Female Over 65,Baton Rouge,0.14771752284537829,0.004885993485342019,0.30914826498422715,0.10507875667429442,0.1987450182265618,0.06632774431557484
Male Over 65,Philadelphia,0.10454019590388122,0,0.5,0.07317167309202542,0.1511617937015304,0.06629525609185986
Male Over 65,Rio Rancho,0.13486005089058525,0.07027818448023426,0.29944547134935307,0.1033427136005144,0.18727312176416572,0.06629287321614623
BP Medication,Beaverton,0.6609999999999999,0.517,0.757,0.629,0.7040000000000001,0.06626479708965638
Female Over 65,Waukesha,0.16154413681260726,0.08284409654272668,0.35634517766497464,0.1296808041183053,0.1908175478125077,0.06624426393839727
High BP,Flint,0.45299999999999996,0.345,0.562,0.40399999999999997,0.52,0.0662115368446922
Female Over 65,Flint,0.1418877236273905,0.020442930153321975,0.31705364291433147,0.0965513645960952,0.18040674603174603,0.06620969433209205
Male Over 65,Abilene,0.1123531353845933,0,0.27680311890838205,0.07949209921188656,0.17210570531389818,0.066167893549258
Obesity,Omaha,0.31,0.23600000000000002,0.513,0.287,0.3805,0.06616541549944595
BP Medication,Sandy Springs,0.751,0.634,0.821,0.6817500000000001,0.79,0.06614805960475094
Smoking,Atlanta,0.179,0.077,0.35200000000000004,0.11800000000000001,0.23800000000000002,0.06614681521275759
Smoking,Warren,0.23049999999999998,0.182,0.503,0.20425,0.29100000000000004,0.06608393986449308
Female Over 65,Bryan,0.10629656153455086,0.04611497157296273,0.26710944267975745,0.05003064186646597,0.13566557399596552,0.06596413035281382
Female Over 65,Los Angeles,0.1320416088142963,0,0.667787491593813,0.09587774658589611,0.18020136017381055,0.0659424762415915
Male Over 65,Lauderhill,0.11461067366579178,0.03125,0.23956723338485317,0.06876689092755615,0.17669037453899858,0.06591813777240184
High BP,El Monte,0.2585,0.162,0.514,0.249,0.27075000000000005,0.06589682810289878
Female Over 65,Worcester,0.13968250061686208,0,0.2840365376250544,0.10803453695519125,0.19233323431518248,0.0658954174196813
Female Over 65,Napa,0.18406352378877605,0.07454342154304883,0.29971876255524305,0.1431180579359509,0.22186343916448759,0.0658031633677746
Female Over 65,Washington,0.1271011566183615,0,0.35882867132867136,0.08600398289581612,0.1775479386971574,0.06576937087726376
Female Over 65,Omaha,0.12957998212689903,0.003287310979618672,0.35908319185059423,0.09504929286807692,0.18617259046156315,0.06573931816842384
Female Over 65,Mountain View,0.11786754549113018,0.05384938998737905,0.27171833141982393,0.0847801124044277,0.17891569595989384,0.06563095817376115
High BP,Lubbock,0.3105,0.13699999999999998,0.465,0.25675000000000003,0.34475,0.06562530817791508
BP Medication,Yakima,0.691,0.616,0.882,0.6535,0.7444999999999999,0.06560563554455272
High BP,Tulsa,0.363,0.213,0.542,0.32525,0.39324999999999993,0.06557581865387561
High BP,Tyler,0.349,0.253,0.521,0.3305,0.396,0.06556045903724125
High BP,Omaha,0.304,0.105,0.518,0.2625,0.337,0.065556078503372
Female Over 65,Alhambra,0.192772613643591,0.11161161161161161,0.34061696658097684,0.14618734513402948,0.21986790792265715,0.06555394076175698
Obesity,North Charleston,0.371,0.23800000000000002,0.473,0.31,0.426,0.06553491142425245
Female Over 65,Quincy,0.1599114762127949,0.07697690692792163,0.35669191919191917,0.14266749430711406,0.20448366476322932,0.06553250248552839
Obesity,Augusta,0.401,0.251,0.49200000000000005,0.34550000000000003,0.4375,0.06551916060993553
Female Over 65,Fairfield,0.1291033003066846,0,0.30207635632953783,0.10276101503718225,0.15295255577191966,0.06549939916055009
BP Medication,San Marcos,0.6525,0.49,0.726,0.5922499999999999,0.68725,0.06549624601271618
Female Over 65,Davenport,0.15248429468874927,0.045871559633027525,0.3472877358490566,0.112030709848956,0.17998722242988827,0.06546005750065043
Smoking,Baton Rouge,0.22399999999999998,0.11599999999999999,0.379,0.171,0.267,0.06544723277402778
Obesity,Newport News,0.3415,0.268,0.509,0.3,0.40574999999999994,0.06540832876215974
BP Medication,Milwaukee,0.74,0.429,0.92,0.6940000000000001,0.767,0.06538416113424435
Female Over 65,Beaumont,0.15249958561246477,0.04523580365736285,0.2773302646720368,0.10610448649307735,0.19236061937623208,0.06537456907800646
Arthritis,Deerfield Beach,0.253,0.192,0.46299999999999997,0.239,0.267,0.06529497548456092
Female Over 65,Anaheim,0.14061979340219927,0.04935064935064935,0.4182475158084914,0.08412359287699887,0.1617327933237771,0.06529410196738901
BP Medication,Riverside,0.647,0.27399999999999997,0.75,0.626,0.6815,0.06525367123872161
BP Medication,El Paso,0.759,0.43200000000000005,0.8240000000000001,0.7170000000000001,0.78,0.06513151878082084
Female Over 65,Parma,0.20872283717640977,0.11471321695760599,0.40039447731755423,0.1630906911238783,0.25812237542837835,0.06511840543034444
Male Over 65,Las Cruces,0.14383137011779293,0.05322294500295683,0.3026196928635953,0.1102765448958689,0.19698443579766536,0.06511595153501432
High Cholesterol,Mesa,0.309,0.11800000000000001,0.521,0.2895,0.35250000000000004,0.06504232569375622
Male Over 65,Dallas,0.08008583328892915,0,0.47619047619047616,0.0528456812138465,0.13056478405315616,0.06490029360008182
Obesity,Decatur,0.374,0.3,0.514,0.32299999999999995,0.42700000000000005,0.06489181979157366
High BP,Hemet,0.359,0.28800000000000003,0.507,0.32275,0.42074999999999996,0.06486075661690781
Male Over 65,Huntsville,0.1409927194018103,0.03076923076923077,0.3248587570621469,0.10218601936121621,0.1972875112395943,0.06483198068541687
Obesity,Jacksonville,0.322,0.179,0.502,0.28300000000000003,0.36624999999999996,0.06482777259259487
Female Over 65,Jonesboro,0.13089645198161842,0.011212121212121211,0.2545931758530184,0.11134679526148891,0.19171196021533948,0.06480417721336056
High BP,Joliet,0.33,0.226,0.504,0.292,0.358,0.0647795172765733
Male Over 65,Wilmington,0.11083944580277098,0.023634881825590873,0.36064814814814816,0.08524289642529789,0.1646090534979424,0.064771207990588
Female Over 65,Boulder,0.1466866933498066,0.0013025073266037122,0.25418060200668896,0.10645038618339589,0.18548447014656388,0.06468698353228099
Obesity,Nashville,0.314,0.183,0.519,0.268,0.354,0.06465955221239697
Male Over 65,Boulder,0.11154146026158136,0.001041395469929706,0.22756410256410256,0.0711443098800095,0.15689989061044368,0.06464784666786835
Obesity,Fort Worth,0.36200000000000004,0.22399999999999998,0.531,0.3155,0.41225000000000006,0.0646429109457069
BP Medication,Montgomery,0.7715,0.499,0.8490000000000001,0.7195,0.7975,0.06463380331586133
Female Over 65,Allentown,0.12626001485523913,0.04927408710954685,0.29800092980009296,0.08599043827003226,0.1714620830403787,0.06462301032915102
BP Medication,Fresno,0.652,0.213,0.821,0.63,0.682,0.06461703481944826
Smoking,Toledo,0.264,0.134,0.441,0.219,0.32599999999999996,0.06460002208219434
Smoking,Canton,0.264,0.151,0.359,0.2265,0.32775,0.06459144977948231
Female Over 65,Winston-Salem,0.1647162930467077,0.009841443411700382,0.3132295719844358,0.10999290144509127,0.20167902066486976,0.06452269730985571
Male Over 65,Arlington,0.0958027033436092,0,0.3421309872922776,0.05321046373365042,0.1338962605548854,0.06451593059736781
Male Over 65,Lincoln,0.10833208837541292,0,0.28335832083958024,0.05825796869311977,0.16074806330416316,0.0645004689195565
Obesity,Miami,0.335,0.207,0.484,0.293,0.37799999999999995,0.06448901664102757
Female Over 65,Jacksonville,0.13391609554252776,0,0.3257705479452055,0.10857784998847438,0.181120973725194,0.06448753776965517
Male Over 65,Colorado Springs,0.12072892938496584,0,0.4352373290426388,0.07795046455788704,0.15629175097368486,0.06446148917511865
High BP,Raleigh,0.28,0.14400000000000002,0.502,0.24175,0.3095,0.06445606417761629
High Cholesterol,San Angelo,0.3425,0.1,0.44,0.32725000000000004,0.36150000000000004,0.06444024716390723
Female Over 65,Phoenix,0.10620666586217337,0,0.36371033360455657,0.06851195257324483,0.15570149199379896,0.06441783116483732
BP Medication,Ogden,0.6645000000000001,0.41700000000000004,0.7829999999999999,0.6485,0.6787500000000001,0.06438178696458823
BP Medication,Oklahoma City,0.746,0.316,0.853,0.71,0.7765,0.06431404658837708
Female Over 65,Waterbury,0.13965665761782264,0.055507372072853424,0.3731193580742227,0.09160404373350783,0.17226594571962225,0.06425233082793674
High Cholesterol,Wichita Falls,0.36700000000000005,0.102,0.43200000000000005,0.34299999999999997,0.37749999999999995,0.06420665560248341
Female Over 65,Suffolk,0.16303672645391723,0.03994082840236687,0.2821256038647343,0.11295712651503619,0.19907821342876797,0.06420208987048975
Female Over 65,San Buenaventura (Ventura),0.18999666100048568,0.07035175879396985,0.3162995594713656,0.1403434778025121,0.2250189291744269,0.06416086730051643
High Cholesterol,Knoxville,0.34600000000000003,0.098,0.504,0.31875000000000003,0.365,0.06410856100694381
Female Over 65,Fargo,0.15542328042328044,0.02165543792107796,0.2579479768786127,0.09649122807017543,0.18671015083571138,0.06409326255867905
Female Over 65,Birmingham,0.1715241765489415,0.017580144777662874,0.3713751169317119,0.1216125562360452,0.2045017134649305,0.06406855188518426
Male Over 65,Allentown,0.08217373054535873,0.016736401673640166,0.2930344275420336,0.061325674569250956,0.1369595447143113,0.06406322923514284
BP Medication,Sunrise,0.7110000000000001,0.659,0.868,0.6917500000000001,0.7755,0.06403665208657865
Female Over 65,Pomona,0.11004784688995216,0,0.3111111111111111,0.0843065693430657,0.14497041420118342,0.0640146401085889
Female Over 65,Las Cruces,0.17439862542955326,0.08122362869198312,0.3494216194654966,0.13894628099173553,0.21739130434782608,0.06400712585284474
Male Over 65,Hoover,0.1440157286802654,0.03388704318936877,0.2885297595585337,0.08328340323547034,0.1731283422459893,0.06399115363847692
Female Over 65,Augusta,0.14474650991917706,0.008771929824561403,0.36502347417840375,0.1241839100477844,0.19631171027619368,0.06398002154036767
Female Over 65,Milpitas,0.13753998255306776,0.08675046363074387,0.31451612903225806,0.11541142977188268,0.18475456176496685,0.06397970501509594
Male Over 65,Bakersfield,0.0889344262295082,0.037061548643282594,0.4790652385589094,0.06834856540101969,0.1144421148630877,0.06397402188249239
High BP,Madison,0.242,0.09300000000000001,0.429,0.185,0.27399999999999997,0.06396813359309943
Female Over 65,Santa Clarita,0.11622554660529344,0.03732545649838883,0.3505355404089581,0.09010667630991454,0.14824095136809112,0.06396392447057528
Female Over 65,Lawton,0.13197218310871,0,0.3004784688995215,0.1105218752736273,0.16515173038336559,0.0639555943790897
Smoking,Albany,0.22,0.098,0.344,0.154,0.261,0.06393195524900505
Arthritis,Columbus,0.237,0.057,0.37799999999999995,0.1855,0.276,0.06392846398616983
High Cholesterol,Norman,0.341,0.124,0.41700000000000004,0.292,0.361,0.0639231826524875
Male Over 65,Napa,0.11312673553919314,0.03648489603766183,0.2725477287689269,0.10255406142492242,0.20746981045986174,0.06389484512824099
Obesity,Akron,0.376,0.266,0.501,0.33225,0.4295,0.06388697223570093
Female Over 65,Lubbock,0.11808714716360647,0,0.26241610738255033,0.10348633631353409,0.18063293793433982,0.06386906066837665
Smoking,Erie,0.27649999999999997,0.157,0.406,0.24225,0.33475,0.06386447576209967
BP Medication,Tucson,0.723,0.321,0.8370000000000001,0.688,0.753,0.06385594565452164
BP Medication,Murrieta,0.647,0.59,0.8240000000000001,0.625,0.6784999999999999,0.06383759155261183
Obesity,Waco,0.37,0.242,0.488,0.3125,0.42,0.06383654283935396
Female Over 65,Chattanooga,0.18273272729155232,0.016624040920716114,0.3322168087697929,0.12694594485066374,0.22373212261493453,0.06382914346718419
Female Over 65,Plano,0.1295045348356989,0.0036153289949385392,0.3453154875717017,0.09564442187898978,0.1766695244453886,0.06382617547850895
High BP,Chandler,0.23199999999999998,0.158,0.518,0.21250000000000002,0.247,0.06380648618847039
Obesity,Rockford,0.35,0.268,0.49,0.309,0.41600000000000004,0.06379747300390196
Smoking,Indianapolis,0.23600000000000002,0.099,0.359,0.18450000000000003,0.281,0.06379688725887592
Obesity,Waterloo,0.3425,0.29600000000000004,0.51,0.32275,0.41450000000000004,0.06377393969808816
Female Over 65,Salt Lake City,0.11073797038129932,0.0273972602739726,0.322301024428684,0.0809387406839869,0.14552392841866524,0.06377365532799299
High BP,New York,0.27899999999999997,0.086,0.703,0.247,0.33,0.06376959898967285
Smoking,Shreveport,0.243,0.126,0.371,0.20400000000000001,0.298,0.06376175244921133
Obesity,Missouri City,0.32499999999999996,0.23800000000000002,0.43,0.27975,0.36,0.06375847282630644
Female Over 65,Gilbert,0.09350919468362662,0.03859250851305335,0.46951016327890704,0.07999393632233424,0.11863328180817798,0.06375014657393967
Obesity,Athens,0.2795,0.205,0.431,0.262,0.31,0.06368186013571547
Arthritis,Atlanta,0.183,0.036000000000000004,0.303,0.132,0.239,0.0636663724170318
BP Medication,Rochester Hills,0.758,0.526,0.853,0.7325,0.7885,0.06362679012061373
Smoking,Macon,0.254,0.092,0.34,0.1935,0.28600000000000003,0.06362636470610501
Obesity,Portsmouth,0.4,0.29,0.518,0.34600000000000003,0.4355,0.06361728648555318
Arthritis,Albany,0.243,0.035,0.375,0.20700000000000002,0.28150000000000003,0.06358925794102488
Arthritis,Orlando,0.2005,0.092,0.47700000000000004,0.15225,0.2325,0.06357916081791021
BP Medication,Huntsville,0.772,0.564,0.843,0.7169999999999999,0.7929999999999999,0.06355914071017711
Obesity,Wichita Falls,0.401,0.22699999999999998,0.523,0.34199999999999997,0.432,0.06355253520657375
BP Medication,Baltimore,0.768,0.46399999999999997,0.855,0.736,0.802,0.06353846345527206
Female Over 65,Tustin,0.09813542688910697,0.056915196357427436,0.2639072847682119,0.08654185800070646,0.1809428950863214,0.06353440645317515
Obesity,Roanoke,0.34,0.271,0.48200000000000004,0.321,0.41300000000000003,0.06349619514915025
BP Medication,Mountain View,0.6505000000000001,0.535,0.757,0.608,0.694,0.06349345179664302
High BP,Detroit,0.48700000000000004,0.20600000000000002,0.602,0.43799999999999994,0.5135000000000001,0.0634783121732749
High Cholesterol,Berkeley,0.258,0.07200000000000001,0.33399999999999996,0.243,0.28600000000000003,0.06346299028854246
Female Over 65,Minneapolis,0.10476133686403552,0.003289473684210526,0.2811158798283262,0.06225840336134454,0.14004834254143647,0.06344642270581091
Female Over 65,Dearborn,0.13548821033496175,0.07108140947752126,0.33224115334207077,0.09983032074788711,0.17840647016413624,0.06344131603994466
Smoking,Peoria,0.161,0.083,0.35100000000000003,0.1375,0.20550000000000002,0.06336498039153386
Male Over 65,Fresno,0.09319899244332494,0,0.3815580286168522,0.07194213787985874,0.12583205562017552,0.06335337133960645
Arthritis,Carlsbad,0.20099999999999998,0.114,0.446,0.18624999999999997,0.22225,0.06334971856374158
Smoking,Knoxville,0.2275,0.071,0.382,0.19699999999999998,0.273,0.06332994519070556
Arthritis,New Haven,0.20800000000000002,0.045,0.353,0.17700000000000002,0.23249999999999998,0.06332369479571327
Female Over 65,St. Louis,0.1458758650307502,0.02338530066815145,0.35551330798479086,0.1072541483994067,0.1868794983323256,0.06330978065501876
Obesity,Tulsa,0.3605,0.24,0.516,0.3145,0.409,0.06322386913146615
Arthritis,Athens,0.207,0.06,0.276,0.131,0.23424999999999999,0.06322032264550934
Female Over 65,Buffalo,0.13700147710487445,0,0.31938857602574416,0.09986443495250612,0.181079182975335,0.06320517946610676
Arthritis,Wichita Falls,0.28300000000000003,0.046,0.38299999999999995,0.2605,0.2955,0.06320395387114826
Obesity,Knoxville,0.3075,0.195,0.48200000000000004,0.27975,0.33799999999999997,0.06309265452738279
Female Over 65,Longmont,0.1503445534057779,0.07677784770295784,0.3389677029882282,0.1290604668043529,0.18123628325653357,0.06308034472997182
High BP,Las Vegas,0.314,0.191,0.54,0.284,0.341,0.06306907145612504
High BP,Mission,0.31599999999999995,0.26,0.455,0.28200000000000003,0.375,0.06305384904022814
